File,Song,Artist,Album,Year,Category,Start Date,End Date,Upload Date,Column J,Column K,Duration,Column M,Column N
DA00E6,Simply Beautiful                           ,Al Green                         ,Anthology                         ,1972,FUS,00/00/00,99/99/99,05/04/23,0,,04:03.0,0,0
DA00E7,Judy [Live]                                ,Al Green                         ,Anthology                         ,1972,FUS,00/00/00,99/99/99,05/04/23,1,,04:54.0,0,0
DA00E8,How Can You Mend A Broken Heart [Live]     ,Al Green                         ,Anthology                         ,1981,FUS,00/00/00,99/99/99,05/04/23,1,,06:29.0,0,0
DA00E9,Love And Happiness [Live]                  ,Al Green                         ,Anthology [Disc 2]                ,1978,FUS,00/00/00,99/99/99,05/04/23,0,,10:34.0,0,0
DA00EA,That's My Dog Roma...; How I Sing The Way I,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,02:32.0,0,0
DA00EB,I Took What I Learned From Rock And Roll   ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,00:40.0,0,0
DA00EC,Call Me (Come Back Home)                   ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,02:54.0,0,0
DA00ED,Livin' For You                             ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,03:03.0,0,0
DA00EE,Mimi                                       ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,03:09.0,0,0
DA00EF,Rhymes                                     ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,03:28.0,0,0
DA00EG,Have You Been Making Out O.K.              ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,03:35.0,0,0
DA00EH,Take Me To The River                       ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,5,,03:39.0,0,0
DA00EI,L-O-V-E (Love) (Live)                      ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,1,,03:48.0,0,0
DA00EJ,Here I Am (Come And Take Me)               ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,04:05.0,0,0
DA00EK,I Think It's For The Feeling               ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,04:17.0,0,0
DA00EL,You Ought To Be With Me (Live)             ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,04:46.0,0,0
DA00EM,Sha-La-La (Make Me Happy) (Live)           ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,1,,05:04.0,0,0
DA00EN,Free At Last (Live)                        ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,1,,05:23.0,0,0
DA00EO,Jesus Is Waiting                           ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,05:30.0,0,0
DA00EP,God Blessed Our Love/Unchained Melody (Medl,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,1,,05:44.0,0,0
DA00EQ,Love Sermon                                ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,06:32.0,0,0
DA00ER,We Try To Furnish...                       ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,00:32.0,0,0
DA00ES,I Know One Thing I Had To Do               ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,01:18.0,0,0
DA00ET,I Don't Have To Go To Your Church          ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,1,,01:32.0,0,0
DA00EU,Wait Here                                  ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,02:38.0,0,0
DA00EV,Always                                     ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,03:14.0,0,0
DA00EW,Have A Good Time                           ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,03:29.0,0,0
DA00EX,Dream/All 'N' All (Medley) (Live)          ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,03:43.0,0,0
DA00EY,Chariots Of Fire                           ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,03:44.0,0,0
DA00EZ,I'd Fly Away                               ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,04:04.0,0,0
DA00F0,Love Ritual                                ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,04:08.0,0,0
DA00F1,Too Close (Live)                           ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,04:18.0,0,0
DA00F2,I Feel Good (Live)                         ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,2,,04:24.0,0,0
DA00F3,But One Thing I Like About Jesus           ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,1,,04:28.0,0,0
DA00F4,Belle                                      ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,04:40.0,0,0
DA00F5,Love And Happiness                         ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,04:55.0,0,0
DA00F6,Full Of Fire                               ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,05:06.0,0,0
DA00F7,Together Again                             ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,05:10.0,0,0
DA00F8,I Want To Be Your Baby                     ,Carla Thomas                     ,The Queen Alone [Expanded Reissue],1967,FUS,00/00/00,99/99/99,05/04/23,0,,02:11.0,0,0
DA00F9,Give Me Enough (To Keep Me Going)          ,Carla Thomas                     ,The Queen Alone [Expanded Reissue],1967,FUS,00/00/00,99/99/99,05/04/23,0,,02:21.0,0,0
DA00FA,Lie To Keep Me From Crying                 ,Carla Thomas                     ,The Queen Alone [Expanded Reissue],1967,FUS,00/00/00,99/99/99,05/04/23,0,,02:19.0,0,0
DA00FB,Me And My Clock (Take 1)                   ,Carla Thomas                     ,The Queen Alone [Expanded Reissue],2007,FUS,00/00/00,99/99/99,05/04/23,0,,02:27.0,0,0
DA00FC,When Tomorrow Comes                        ,Carla Thomas                     ,The Queen Alone [Expanded Reissue],1967,FUS,00/00/00,99/99/99,05/04/23,0,,02:28.0,0,0
DA00FD,Something Good (Is Going to Happen to You) ,Carla Thomas                     ,The Queen Alone [Expanded Reissue],1967,FUS,00/00/00,99/99/99,05/04/23,0,,02:27.0,0,0
DA00FE,Same Thing                                 ,Carla Thomas                     ,The Queen Alone [Expanded Reissue],2007,FUS,00/00/00,99/99/99,05/04/23,0,,02:26.0,0,0
DA00FF,Stop Thief                                 ,Carla Thomas                     ,The Queen Alone [Expanded Reissue],1967,FUS,00/00/00,99/99/99,05/04/23,0,,02:33.0,0,0
DA00FG,Unchanging Love                            ,Carla Thomas                     ,The Queen Alone [Expanded Reissue],1967,FUS,00/00/00,99/99/99,05/04/23,0,,02:42.0,0,0
DA00FH,I Want To Know (Take 2)                    ,Carla Thomas                     ,The Queen Alone [Expanded Reissue],2007,FUS,00/00/00,99/99/99,05/04/23,0,,02:48.0,0,0
DA00FI,I'll Always Have Faith In You              ,Carla Thomas                     ,The Queen Alone [Expanded Reissue],1967,FUS,00/00/00,99/99/99,05/04/23,0,,02:49.0,0,0
DA00FJ,I Wonder About Love                        ,Carla Thomas                     ,The Queen Alone [Expanded Reissue],2007,FUS,00/00/00,99/99/99,05/04/23,0,,02:55.0,0,0
DA00FK,I Take It To My Baby                       ,Carla Thomas                     ,The Queen Alone [Expanded Reissue],1967,FUS,00/00/00,99/99/99,05/04/23,0,,02:53.0,0,0
DA00FL,Your Love Indeed (Alternate Take)          ,Carla Thomas                     ,The Queen Alone [Expanded Reissue],2007,FUS,00/00/00,99/99/99,05/04/23,0,,02:53.0,0,0
DA00FM,All I See Is You                           ,Carla Thomas                     ,The Queen Alone [Expanded Reissue],1967,FUS,00/00/00,99/99/99,05/04/23,16,,03:30.0,0,0
DA00FN,Any Day Now                                ,Carla Thomas                     ,The Queen Alone [Expanded Reissue],1967,FUS,00/00/00,99/99/99,05/04/23,0,,03:37.0,0,0
DA00FO,Good Good Getter                           ,Denise LaSalle                   ,On The Loose / Trapped By A Thing ,1972,FUS,00/00/00,99/99/99,05/04/23,0,,02:13.0,0,0
DA00FP,The Deeper I Go                            ,Denise LaSalle                   ,On The Loose / Trapped By A Thing ,1972,FUS,00/00/00,99/99/99,05/04/23,0,,02:18.0,0,0
DA00FQ,Keep It Coming                             ,Denise LaSalle                   ,On The Loose / Trapped By A Thing ,1972,FUS,00/00/00,99/99/99,05/04/23,0,,02:26.0,0,0
DA00FR,You'll Lose A Good Thing                   ,Denise LaSalle                   ,On The Loose / Trapped By A Thing ,1972,FUS,00/00/00,99/99/99,05/04/23,0,,02:30.0,0,0
DA00FS,Hung Up Strung Out                         ,Denise LaSalle                   ,On The Loose / Trapped By A Thing ,1972,FUS,00/00/00,99/99/99,05/04/23,0,,02:32.0,0,0
DA00FT,Trapped By A Thing Called Love             ,Denise LaSalle                   ,On The Loose / Trapped By A Thing ,1972,FUS,00/00/00,99/99/99,05/04/23,0,,02:32.0,0,0
DA00FU,I'm Over You                               ,Denise LaSalle                   ,On The Loose / Trapped By A Thing ,1973,FUS,00/00/00,99/99/99,05/04/23,0,,02:32.0,0,0
DA00FV,A Man Size Job                             ,Denise LaSalle                   ,On The Loose / Trapped By A Thing ,1973,FUS,00/00/00,99/99/99,05/04/23,1,,02:39.0,0,0
DA00FW,Heartbreaker Of The Year                   ,Denise LaSalle                   ,On The Loose / Trapped By A Thing ,1972,FUS,00/00/00,99/99/99,05/04/23,0,,02:43.0,0,0
DA00FX,I'm Satisfied                              ,Denise LaSalle                   ,On The Loose / Trapped By A Thing ,1973,FUS,00/00/00,99/99/99,05/04/23,11,,02:42.0,0,0
DA00FY,Do Me Right                                ,Denise LaSalle                   ,On The Loose / Trapped By A Thing ,1972,FUS,00/00/00,99/99/99,05/04/23,0,,02:48.0,0,0
DA00FZ,What It Takes To Get A Good Woman          ,Denise LaSalle                   ,On The Loose / Trapped By A Thing ,1973,FUS,00/00/00,99/99/99,05/04/23,0,,02:52.0,0,0
DA00G0,Your Man And Your Best Friend              ,Denise LaSalle                   ,On The Loose / Trapped By A Thing ,1973,FUS,00/00/00,99/99/99,05/04/23,0,,02:51.0,0,0
DA00G1,Making A Good Thing Better                 ,Denise LaSalle                   ,On The Loose / Trapped By A Thing ,1973,FUS,00/00/00,99/99/99,05/04/23,0,,02:57.0,0,0
DA00G2,Catch Me If You Can                        ,Denise LaSalle                   ,On The Loose / Trapped By A Thing ,1972,FUS,00/00/00,99/99/99,05/04/23,0,,02:58.0,0,0
DA00G3,It's Too Late                              ,Denise LaSalle                   ,On The Loose / Trapped By A Thing ,1972,FUS,00/00/00,99/99/99,05/04/23,0,,03:07.0,0,0
DA00G4,What Am I Doing Wrong                      ,Denise LaSalle                   ,On The Loose / Trapped By A Thing ,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:10.0,0,0
DA00G5,Now Run And Tell That                      ,Denise LaSalle                   ,On The Loose / Trapped By A Thing ,1972,FUS,00/00/00,99/99/99,05/04/23,0,,03:11.0,0,0
DA00G6,Breaking Up Somebody's Home                ,Denise LaSalle                   ,On The Loose / Trapped By A Thing ,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:22.0,0,0
DA00G7,Harper Valley PTA                          ,Denise LaSalle                   ,On The Loose / Trapped By A Thing ,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:27.0,0,0
DA00G8,There Ain't Enough Hate Around (To Make Me ,Denise LaSalle                   ,On The Loose / Trapped By A Thing ,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:31.0,0,0
DA00G9,Lean On Me                                 ,Denise LaSalle                   ,On The Loose / Trapped By A Thing ,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:56.0,0,0
DA00GA,Departure [Album Version]                  ,"Earth, Wind & Fire               ",Spirit [Expanded Edition]         ,1975,FUS,00/00/00,99/99/99,05/04/23,5,,00:14.0,0,0
DA00GB,Imagination [Angels Mix]                   ,"Earth, Wind & Fire               ",Spirit [Expanded Edition]         ,1975,FUS,00/00/00,99/99/99,05/04/23,0,,00:59.0,0,0
DA00GC,African Symphony [Album Version]           ,"Earth, Wind & Fire               ",Spirit [Expanded Edition]         ,1975,FUS,00/00/00,99/99/99,05/04/23,5,,01:36.0,0,0
DA00GD,Seraphim [Album Version]                   ,"Earth, Wind & Fire               ",Spirit [Expanded Edition]         ,1975,FUS,00/00/00,99/99/99,05/04/23,0,,01:57.0,0,0
DA00GE,Spirit [Album Version]                     ,"Earth, Wind & Fire               ",Spirit [Expanded Edition]         ,1975,FUS,00/00/00,99/99/99,05/04/23,0,,03:02.0,0,0
DA00GF,Departure (The Traveler) [The Traveler]    ,"Earth, Wind & Fire               ",Spirit [Expanded Edition]         ,1975,FUS,00/00/00,99/99/99,05/04/23,2,,03:26.0,0,0
DA00GG,Biyo [Album Version]                       ,"Earth, Wind & Fire               ",Spirit [Expanded Edition]         ,1975,FUS,00/00/00,99/99/99,05/04/23,0,,03:35.0,0,0
DA00GH,Getaway [Album Version]                    ,"Earth, Wind & Fire               ",Spirit [Expanded Edition]         ,1975,FUS,00/00/00,99/99/99,05/04/23,0,,03:42.0,0,0
DA00GI,Saturday Nite [Album Version]              ,"Earth, Wind & Fire               ",Spirit [Expanded Edition]         ,1975,FUS,00/00/00,99/99/99,05/04/23,0,,03:58.0,0,0
DA00GJ,On Your Face [Album Version]               ,"Earth, Wind & Fire               ",Spirit [Expanded Edition]         ,1975,FUS,00/00/00,99/99/99,05/04/23,10,,04:31.0,0,0
DA00GK,"Earth, Wind & Fire [Album Version]         ","Earth, Wind & Fire               ",Spirit [Expanded Edition]         ,1975,FUS,00/00/00,99/99/99,05/04/23,0,,04:37.0,0,0
DA00GL,Saturday Nite [Alternate Mix]              ,"Earth, Wind & Fire               ",Spirit [Expanded Edition]         ,1975,FUS,00/00/00,99/99/99,05/04/23,1,,04:48.0,0,0
DA00GM,Imagination [Album Version]                ,"Earth, Wind & Fire               ",Spirit [Expanded Edition]         ,1975,FUS,00/00/00,99/99/99,05/04/23,0,,05:11.0,0,0
DA00GN,Burnin' Bush [Album Version]               ,"Earth, Wind & Fire               ",Spirit [Expanded Edition]         ,1975,FUS,00/00/00,99/99/99,05/04/23,1,,06:34.0,0,0
DA00GO,It Don't Take Much                         ,Al Green                         ,I'll Rise Again                   ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:18.0,0,0
DA00GP,Leaning On The Everlasting Arms            ,Al Green                         ,I'll Rise Again                   ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:35.0,0,0
DA00GQ,I Close My Eyes And Smile                  ,Al Green                         ,I'll Rise Again                   ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:21.0,0,0
DA00GR,Look At The Things God Made                ,Al Green                         ,I'll Rise Again                   ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:50.0,0,0
DA00GS,Ocean Blue (I'll Rise Again)               ,Al Green                         ,I'll Rise Again                   ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,04:03.0,0,0
